index	id	firstname	surname	born	died	bornCountry	diedCountry	gender	year	category
714	287	Paul D.	Boyer	7/31/1918	0000-00-00	USA		male	1997.0	chemistry
715	894	Eugene F.	Fama	2/14/1939	0000-00-00	USA		male	2013.0	economics
716	895	Lars Peter	Hansen	10/26/1952	0000-00-00	USA		male	2013.0	economics
717	896	Robert J.	Shiller	3/29/1946	0000-00-00	USA		male	2013.0	economics
718	872	Thomas J.	Sargent	7/19/1943	0000-00-00	USA		male	2011.0	economics
719	873	Christopher A.	Sims	10/21/1942	0000-00-00	USA		male	2011.0	economics
720	98	Ivar	Giaever	4/5/1929	0000-00-00	Norway		male	1973.0	physics
721	97	Leo	Esaki	3/12/1925	0000-00-00	Japan		male	1973.0	physics
722	45	George Paget	Thomson	05/03/1892	9/10/1975	United Kingdom	United Kingdom	male	1937.0	physics
723	44	Clinton Joseph	Davisson	10/22/1881	2/1/1958	USA	USA	male	1937.0	physics
724	715	James A.	Mirrlees	7/5/1936	0000-00-00	Scotland		male	1996.0	economics
725	716	William	Vickrey	6/21/1914	10/11/1996	Canada	USA	male	1996.0	economics
726	108	Sir Nevill Francis	Mott	9/30/1905	8/8/1996	United Kingdom	United Kingdom	male	1977.0	physics
727	109	John Hasbrouck	van Vleck	03/13/1899	10/27/1980	USA	USA	male	1977.0	physics
728	107	Philip Warren	Anderson	12/13/1923	0000-00-00	USA		male	1977.0	physics
729	85	Julian	Schwinger	2/12/1918	7/16/1994	USA	USA	male	1965.0	physics
730	86	Richard P.	Feynman	5/11/1918	2/15/1988	USA	USA	male	1965.0	physics
731	84	Sin-Itiro	Tomonaga	3/31/1906	7/8/1979	Japan	Japan	male	1965.0	physics
732	130	J. Georg	Bednorz	5/16/1950	0000-00-00	West Germany (now Germany)		male	1987.0	physics
733	131	K. Alexander	Môller	4/19/1927	0000-00-00	Switzerland		male	1987.0	physics
734	390	Marshall W.	Nirenberg	4/10/1927	1/15/2010	USA	USA	male	1968.0	medicine
735	388	Robert W.	Holley	1/28/1922	2/11/1993	USA	USA	male	1968.0	medicine
736	389	Har Gobind	Khorana	1/9/1922	11/9/2011	India	USA	male	1968.0	medicine
737	215	Richard Laurence Millington	Synge	10/28/1914	8/18/1994	United Kingdom	United Kingdom	male	1952.0	chemistry
738	214	Archer John Porter	Martin	3/1/1910	7/28/2002	United Kingdom	United Kingdom	male	1952.0	chemistry
739	186	Arthur	Harden	10/12/1865	6/17/1940	United Kingdom	United Kingdom	male	1929.0	chemistry
740	187	Hans Karl August Simon	von Euler-Chelpin	02/15/1873	11/6/1964	Germany	Sweden	male	1929.0	chemistry
741	96	John Robert	Schrieffer	5/31/1931	0000-00-00	USA		male	1972.0	physics
742	95	Leon Neil	Cooper	2/28/1930	0000-00-00	USA		male	1972.0	physics
743	66	John	Bardeen	5/23/1908	1/30/1991	USA	USA	male	1972.0	physics
744	262	Herbert A.	Hauptman	2/14/1917	10/23/2011	USA	USA	male	1985.0	chemistry
745	263	Jerome	Karle	6/18/1918	6/6/2013	USA		male	1985.0	chemistry
746	690	James E.	Meade	6/23/1907	12/22/1995	United Kingdom	United Kingdom	male	1977.0	economics
747	689	Bertil	Ohlin	04/23/1899	8/3/1979	Sweden	Sweden	male	1977.0	economics
748	69	Tsung-Dao (T.D.)	Lee	11/24/1926	0000-00-00	China		male	1957.0	physics
749	68	Chen Ning	Yang	9/22/1922	0000-00-00	China		male	1957.0	physics
750	57	Ernest Thomas Sinton	Walton	10/6/1903	6/25/1995	Ireland	Northern Ireland	male	1951.0	physics
751	56	Sir John Douglas	Cockcroft	05/27/1897	9/18/1967	United Kingdom	United Kingdom	male	1951.0	physics
752	711	John C.	Harsanyi	5/29/1920	8/9/2000	Hungary	USA	male	1994.0	economics
753	713	Reinhard	Selten	10/5/1930	8/23/2016	Germany (now Poland)	Poland	male	1994.0	economics
754	712	John F.	Nash Jr.	6/13/1928	5/23/2015	USA	USA	male	1994.0	economics
755	682	Kenneth J.	Arrow	8/23/1921	0000-00-00	USA		male	1972.0	economics
756	681	John R.	Hicks	4/8/1904	5/20/1989	United Kingdom	United Kingdom	male	1972.0	economics
757	138	Jerome I.	Friedman	3/28/1930	0000-00-00	USA		male	1990.0	physics
758	139	Henry W.	Kendall	12/9/1926	2/15/1999	USA	USA	male	1990.0	physics
759	140	Richard E.	Taylor	11/2/1929	0000-00-00	Canada		male	1990.0	physics
760	100	Sir Martin	Ryle	9/27/1918	10/14/1984	United Kingdom	United Kingdom	male	1974.0	physics
761	101	Antony	Hewish	5/11/1924	0000-00-00	United Kingdom		male	1974.0	physics
762	692	Theodore W.	Schultz	4/30/1902	2/26/1998	USA	USA	male	1979.0	economics
763	693	Sir Arthur	Lewis	1/23/1915	6/15/1991	British West Indies (now Saint Lucia)	Barbados	male	1979.0	economics
764	106	Samuel Chao Chung	Ting	1/27/1936	0000-00-00	USA		male	1976.0	physics
765	105	Burton	Richter	3/22/1931	0000-00-00	USA		male	1976.0	physics
766	705	Merton H.	Miller	5/16/1923	6/3/2000	USA	USA	male	1990.0	economics
767	704	Harry M.	Markowitz	8/24/1927	0000-00-00	USA		male	1990.0	economics
768	706	William F.	Sharpe	6/16/1934	0000-00-00	USA		male	1990.0	economics
769	684	Gunnar	Myrdal	12/06/1898	5/17/1987	Sweden	Sweden	male	1974.0	economics
770	685	Friedrich August	von Hayek	05/08/1899	3/23/1992	Austria	Germany	male	1974.0	economics
771	245	Geoffrey	Wilkinson	7/14/1921	9/26/1996	United Kingdom	United Kingdom	male	1973.0	chemistry
772	244	Ernst Otto	Fischer	11/10/1918	7/23/2007	Germany	Germany	male	1973.0	chemistry
773	206	Wendell Meredith	Stanley	8/16/1904	6/15/1971	USA	Spain	male	1946.0	chemistry
774	205	John Howard	Northrop	07/05/1891	5/27/1987	USA	USA	male	1946.0	chemistry
775	220	Nikolay Nikolaevich	Semenov	04/03/1896	9/25/1986	Russia	USSR	male	1956.0	chemistry
776	219	Sir Cyril Norman	Hinshelwood	05/19/1897	10/9/1967	United Kingdom	United Kingdom	male	1956.0	chemistry
777	65	William Bradford	Shockley	2/13/1910	8/12/1989	United Kingdom	USA	male	1956.0	physics
778	67	Walter Houser	Brattain	2/10/1902	10/13/1987	China	USA	male	1956.0	physics
779	66	John	Bardeen	5/23/1908	1/30/1991	USA	USA	male	1956.0	physics
780	20	Sir William Henry	Bragg	07/02/1862	3/12/1942	United Kingdom	United Kingdom	male	1915.0	physics
781	21	William Lawrence	Bragg	03/31/1890	7/1/1971	Australia	United Kingdom	male	1915.0	physics
782	913	Kailash	Satyarthi	1/11/1954	0000-00-00	India		male	2014.0	peace
783	234	Ronald George Wreyford	Norrish	11/09/1897	6/7/1978	United Kingdom	United Kingdom	male	1967.0	chemistry
784	233	Manfred	Eigen	5/9/1927	0000-00-00	Germany		male	1967.0	chemistry
785	235	George	Porter	12/6/1920	8/31/2002	United Kingdom	United Kingdom	male	1967.0	chemistry
786	226	Max Ferdinand	Perutz	5/19/1914	2/6/2002	Austria	United Kingdom	male	1962.0	chemistry
787	227	John Cowdery	Kendrew	3/24/1917	8/23/1997	United Kingdom	United Kingdom	male	1962.0	chemistry
788	258	Roald	Hoffmann	7/18/1937	0000-00-00	Poland (now Ukraine)		male	1981.0	chemistry
789	257	Kenichi	Fukui	10/4/1918	1/9/1998	Japan	Japan	male	1981.0	chemistry
790	749	Kofi	Annan	4/8/1938	0000-00-00	Gold Coast (now Ghana)		male	2001.0	peace
791	556	Frederik Willem	de Klerk	3/18/1936	0000-00-00	South Africa		male	1993.0	peace
792	555	Nelson	Mandela	7/18/1918	12/5/2013	South Africa	South Africa	male	1993.0	peace
793	282	Mario J.	Molina	3/19/1943	0000-00-00	Mexico		male	1995.0	chemistry
794	283	F. Sherwood	Rowland	6/28/1927	3/10/2012	USA	USA	male	1995.0	chemistry
795	281	Paul J.	Crutzen	12/3/1933	0000-00-00	the Netherlands		male	1995.0	chemistry
796	742	Ryoji	Noyori	9/3/1938	0000-00-00	Japan		male	2001.0	chemistry
797	741	William S.	Knowles	6/1/1917	6/13/2012	USA	USA	male	2001.0	chemistry
798	562	Carlos Filipe Ximenes	Belo	2/3/1948	0000-00-00	East Timor		male	1996.0	peace
799	563	Jos_	Ramos-Horta	12/26/1949	0000-00-00	East Timor		male	1996.0	peace
800	929	F. Duncan M.	Haldane	0000/00/00	0000-00-00	United Kingdom		male	2016.0	physics
801	930	J. Michael	Kosterlitz	0000/00/00	0000-00-00	United Kingdom		male	2016.0	physics
802	928	David J.	Thouless	0000/00/00	0000-00-00	United Kingdom		male	2016.0	physics
803	430	Georges J.F.	K_hler	4/17/1946	3/1/1995	Germany	Germany	male	1984.0	medicine
804	429	Niels K.	Jerne	12/23/1911	10/7/1994	United Kingdom	France	male	1984.0	medicine
805	431	C_sar	Milstein	10/8/1927	3/24/2002	Argentina	United Kingdom	male	1984.0	medicine
806	672	Seamus	Heaney	4/13/1939	8/30/2013	Northern Ireland	Ireland	male	1995.0	literature
807	761	Imre	Kert_sz	11/9/1929	0000-00-00	Hungary	Hungary	male	2002.0	literature
808	658	Elias	Canetti	7/25/1905	8/14/1994	Bulgaria	Switzerland	male	1981.0	literature
809	650	Harry	Martinson	5/6/1904	2/11/1978	Sweden	Sweden	male	1974.0	literature
810	581	Count Maurice (Mooris) Polidore Marie Bernhard	Maeterlinck	08/29/1862	5/6/1949	Belgium	France	male	1911.0	literature
811	577	Rudyard	Kipling	12/30/1865	1/18/1936	British India (now India)	United Kingdom	male	1907.0	literature
812	175	Theodore William	Richards	01/31/1868	4/2/2028	USA	USA	male	1914.0	chemistry
813	590	Anatole	France	04/16/1844	10/12/2024	France	France	male	1921.0	literature
814	295	Niels Ryberg	Finsen	12/15/1860	9/24/2004	Faroe Islands (Denmark)	Denmark	male	1903.0	medicine
815	578	Rudolf Christoph	Eucken	01/05/1846	9/14/2026	East Friesland (now Germany)	Germany	male	1908.0	literature
816	600	Henri	Bergson	10/18/1859	1/4/1941	France	France	male	1927.0	literature
817	164	Johann Friedrich Wilhelm Adolf	von Baeyer	10/31/1835	8/20/2017	Prussia (now Germany)	Germany	male	1905.0	chemistry
818	163	Sir William	Ramsay	10/02/1852	7/23/2016	Scotland	United Kingdom	male	1904.0	chemistry
819	169	Otto	Wallach	03/27/1847	2/26/1931	Germany (now Russia)	Germany	male	1910.0	chemistry
820	585	Carl Gustaf Verner	von Heidenstam	07/06/1859	5/20/1940	Sweden	Sweden	male	1916.0	literature
821	621	Earl (Bertrand Arthur William)	Russell	05/18/1872	2/2/1970	United Kingdom	United Kingdom	male	1950.0	literature
822	178	Walther Hermann	Nernst	06/25/1864	11/18/1941	Prussia (now Germany)	Germany	male	1920.0	chemistry
823	307	Charles Robert	Richet	08/26/1850	12/4/1935	France	France	male	1913.0	medicine
824	168	Wilhelm	Ostwald	09/02/1853	4/4/1932	Russian Empire (now Latvia)	Germany	male	1909.0	chemistry
825	174	Alfred	Werner	12/12/1866	11/15/2019	France	Switzerland	male	1913.0	chemistry
826	296	Ivan Petrovich	Pavlov	09/14/1849	2/27/1936	Russia	Russia	male	1904.0	medicine
827	300	Charles Louis Alphonse	Laveran	06/18/1845	5/18/2022	France	France	male	1907.0	medicine
828	306	Alexis	Carrel	06/28/1873	11/5/1944	France	France	male	1912.0	medicine
829	304	Albrecht	Kossel	09/16/1853	7/5/2027	Mecklenburg (now Germany)	Germany	male	1910.0	medicine
830	3	Pieter	Zeeman	05/25/1865	10/9/1943	the Netherlands	the Netherlands	male	1902.0	physics
831	2	Hendrik Antoon	Lorentz	07/18/1853	2/4/1928	the Netherlands	the Netherlands	male	1902.0	physics
832	4	Antoine Henri	Becquerel	12/15/1852	8/25/1908	France	France	male	1903.0	physics
833	161	Hermann Emil	Fischer	10/09/1852	7/15/2019	Prussia (now Germany)	Germany	male	1902.0	chemistry
834	160	Jacobus Henricus	van 't Hoff	08/30/1852	3/1/2011	the Netherlands	Germany	male	1901.0	chemistry
835	1	Wilhelm Conrad	R_ntgen	03/27/1845	2/10/1923	Prussia (now Germany)	Germany	male	1901.0	physics
836	162	Svante August	Arrhenius	02/19/1859	10/2/2027	Sweden	Sweden	male	1903.0	chemistry
837	5	Pierre	Curie	05/15/1859	4/19/1906	France	France	male	1903.0	physics
838	573	Fr_d_ric	Mistral	09/08/1830	3/25/2014	France	France	male	1904.0	literature
839	10	Joseph John	Thomson	12/18/1856	8/30/1940	United Kingdom	United Kingdom	male	1906.0	physics
840	165	Henri	Moissan	09/28/1852	2/20/2007	France	France	male	1906.0	chemistry
841	574	Jos_	Echegaray y Eizaguirre	04/19/1832	9/4/2016	Spain	Spain	male	1904.0	literature
842	25	Charles Edouard	Guillaume	02/15/1861	6/13/1938	Switzerland	France	male	1920.0	physics
843	23	Max Karl Ernst Ludwig	Planck	04/23/1858	10/4/1947	Schleswig (now Germany)	West Germany (now Germany)	male	1918.0	physics
844	13	Guglielmo	Marconi	04/25/1874	7/20/1937	Italy	Italy	male	1909.0	physics
845	14	Karl Ferdinand	Braun	06/06/1850	4/19/1918	Hesse-Kassel (now Germany)	USA	male	1909.0	physics
846	189	Carl	Bosch	08/27/1874	4/26/1940	Germany	Germany	male	1931.0	chemistry
847	189	Carl	Bosch	08/27/1874	4/26/1940	Germany	Germany	male	1931.0	chemistry
848	190	Friedrich	Bergius	10/11/1884	3/30/1949	Germany (now Poland)	Argentina	male	1931.0	chemistry
849	190	Friedrich	Bergius	10/11/1884	3/30/1949	Germany (now Poland)	Argentina	male	1931.0	chemistry
850	193	Fr_d_ric	Joliot	3/19/1900	8/14/1958	France	France	male	1935.0	chemistry
851	302	Paul	Ehrlich	03/14/1854	8/20/2015	Prussia (now Poland)	Germany	male	1908.0	medicine
852	302	Paul	Ehrlich	03/14/1854	8/20/2015	Prussia (now Poland)	Germany	male	1908.0	medicine
853	301	Ilya Ilyich	Mechnikov	05/15/1845	7/15/2016	Russian Empire (now Ukraine)	France	male	1908.0	medicine
854	299	Santiago	Ramn y Cajal	05/01/1852	10/17/1934	Spain	Spain	male	1906.0	medicine
855	298	Camillo	Golgi	07/07/1843	1/21/2026	Italy	Italy	male	1906.0	medicine
856	588	Carl Friedrich Georg	Spitteler	04/24/1845	12/29/2024	Switzerland	Switzerland	male	1919.0	literature
857	569	Sully	Prudhomme	03/16/1839	9/7/2007	France	France	male	1901.0	literature
858	576	Giosu	Carducci	07/27/1835	2/16/2007	Tuscany (now Italy)	Italy	male	1906.0	literature
859	582	Gerhart Johann Robert	Hauptmann	11/15/1862	6/6/1946	Prussia (now Germany)	Germany (now Poland)	male	1912.0	literature
860	602	Thomas	Mann	06/06/1875	8/12/1955	Germany	Switzerland	male	1929.0	literature
861	571	Christian Matthias Theodor	Mommsen	11/30/1817	11/1/2003	Schleswig (now Germany)	Germany	male	1902.0	literature
862	604	Erik Axel	Karlfeldt	07/20/1864	4/8/1931	Sweden	Sweden	male	1931.0	literature
863	674	Dario	Fo	3/24/1926	0000-00-00	Italy		male	1997.0	literature
864	663	Wole	Soyinka	7/13/1934	0000-00-00	Nigeria		male	1986.0	literature
865	662	Claude	Simon	10/10/1913	7/6/2005	Madagascar	France	male	1985.0	literature
866	801	Harold	Pinter	10/10/1930	12/24/2008	United Kingdom	United Kingdom	male	2005.0	literature
867	763	John M.	Coetzee	2/9/1940	0000-00-00	South Africa		male	2003.0	literature
868	808	Orhan	Pamuk	6/7/1952	0000-00-00	Turkey		male	2006.0	literature
869	880	Mo	Yan	2/2/1955	0000-00-00	China		male	2012.0	literature
870	675	Jos_	Saramago	11/16/1922	6/18/2010	Portugal	Spain	male	1998.0	literature
871	671	Kenzaburo	Oe	1/31/1935	0000-00-00	Japan		male	1994.0	literature
872	657	Czeslaw	Milosz	6/30/1911	8/14/2004	Russian Empire (now Lithuania)	Poland	male	1980.0	literature
873	665	Naguib	Mahfouz	12/11/1911	8/30/2006	Egypt	Egypt	male	1988.0	literature
874	676	Gônter	Grass	10/16/1927	4/13/2015	Free City of Danzig (now Poland)	Germany	male	1999.0	literature
875	511	Ralph	Bunche	8/7/1904	12/9/1971	USA	USA	male	1950.0	peace
876	497	Nicholas Murray	Butler	04/02/1862	12/7/1947	USA	USA	male	1931.0	peace
877	472	Louis	Renault	05/21/1843	2/8/2018	France	France	male	1907.0	peace
878	217	Linus Carl	Pauling	2/28/1901	8/19/1994	USA	USA	male	1962.0	peace
879	546	Desmond Mpilo	Tutu	10/7/1931	0000-00-00	South Africa		male	1984.0	peace
880	541	Adolfo	P_rez Esquivel	11/26/1931	0000-00-00	Argentina		male	1980.0	peace
881	551	The 14th Dalai Lama (Tenzin Gyatso)		7/6/1935	0000-00-00	Tibet (now People's Republic of China)		male	1989.0	peace
882	545	Lech	Walesa	9/29/1943	0000-00-00	Poland		male	1983.0	peace
883	533	Eisaku	Sato	3/27/1901	6/3/1975	Japan	Japan	male	1974.0	peace
884	532	Sen	MacBride	1/26/1904	1/15/1988	France	Ireland	male	1974.0	peace
885	520	Dag Hjalmar Agne Carl	Hammarskj_ld	7/29/1905	9/18/1961	Sweden	Northern Rhodesia (now Zambia)	male	1961.0	peace
886	517	Georges	Pire	2/10/1910	1/30/1969	Belgium	Belgium	male	1958.0	peace
887	544	Alfonso	GarcÍa Robles	3/19/1911	9/2/1991	Mexico		male	1982.0	peace
888	531	Le Duc Tho		10/14/1911	10/13/1990	Vietnam	Vietnam	male	1973.0	peace
889	539	Menachem	Begin	8/16/1913	3/9/1992	Russian Empire (now Belarus)	Israel	male	1978.0	peace
890	529	Willy	Brandt	12/18/1913	10/8/1992	Germany	Germany	male	1971.0	peace
891	528	Norman E.	Borlaug	3/25/1914	9/12/2009	USA	USA	male	1970.0	peace
892	538	Mohamed Anwar	al-Sadat	12/25/1918	10/6/1981	Egypt	Egypt	male	1978.0	peace
893	534	Andrei Dmitrievich	Sakharov	5/21/1921	12/14/1989	Russia	USSR (now Russia)	male	1975.0	peace
894	530	Henry A.	Kissinger	5/27/1923	0000-00-00	Germany		male	1973.0	peace
895	548	Elie	Wiesel	9/30/1928	7/2/2016	Romania	USA	male	1986.0	peace
896	524	Martin Luther	King Jr.	1/15/1929	4/4/1968	USA	USA	male	1964.0	peace
897	897			0000/00/00	0000-00-00			male		
898	898			0000/00/00	0000-00-00			male		
899	899			0000/00/00	0000-00-00			male		
900	900			0000/00/00	0000-00-00			male		
901	901			0000/00/00	0000-00-00			male		
902	902			0000/00/00	0000-00-00			male		
903	463	Fr_d_ric	Passy	05/20/1822	6/12/2012	France	France	male	1901.0	peace
904	466	William Randal	Cremer	03/18/1828	7/22/2008	United Kingdom	United Kingdom	male	1903.0	peace
905	462	Jean Henry	Dunant	05/08/1828	10/30/2010	Switzerland	Switzerland	male	1901.0	peace
906	475	Auguste Marie Franois	Beernaert	07/26/1829	10/6/2012	Belgium	Switzerland	male	1909.0	peace
907	464	lie	Ducommun	02/19/1833	12/7/2006	Switzerland	Switzerland	male	1902.0	peace
908	471	Ernesto Teodoro	Moneta	09/20/1833	2/10/2018	Austrian Empire (now Italy)	Italy	male	1907.0	peace
909	474	Fredrik	Bajer	04/21/1837	1/22/2022	Denmark	Denmark	male	1908.0	peace
910	478	Tobias Michael Carel	Asser	04/28/1838	7/29/2013	the Netherlands	the Netherlands	male	1911.0	peace
911	492	Ferdinand	Buisson	12/20/1841	2/16/1932	France	France	male	1927.0	peace
912	465	Charles Albert	Gobat	05/21/1843	3/16/2014	Switzerland	Switzerland	male	1902.0	peace
913	473	Klas Pontus	Arnoldson	10/27/1844	2/20/2016	Sweden	Sweden	male	1908.0	peace
914	480	Elihu	Root	02/15/1845	2/7/1937	USA	USA	male	1912.0	peace
915	484	L_on Victor Auguste	Bourgeois	05/21/1851	9/29/2025	France	France	male	1920.0	peace
916	476	Paul Henri Benjamin Balluet	d'Estournelles de Constant, Baron de Constant de Rebecque	11/22/1852	5/15/2024	France	France	male	1909.0	peace
917	481	Henri	La Fontaine	04/22/1854	5/14/1943	Belgium	Belgium	male	1913.0	peace
918	494	Frank Billings	Kellogg	12/22/1856	12/21/1937	USA	USA	male	1929.0	peace
919	483	Thomas Woodrow	Wilson	12/28/1856	2/3/2024	USA	USA	male	1919.0	peace
920	493	Ludwig	Quidde	03/23/1858	3/4/1941	Germany	Switzerland	male	1927.0	peace
921	470	Theodore	Roosevelt	10/27/1858	1/6/2019	USA	USA	male	1906.0	peace
922	485	Karl Hjalmar	Branting	11/23/1860	2/24/2025	Sweden	Sweden	male	1921.0	peace
923	487	Fridtjof	Nansen	10/10/1861	5/13/1930	Norway	Norway	male	1922.0	peace
924	490	Aristide	Briand	03/28/1862	3/7/1932	France	France	male	1926.0	peace
925	499	Arthur	Henderson	09/13/1863	10/20/1935	Scotland	United Kingdom	male	1934.0	peace
926	488	Sir Austen	Chamberlain	10/16/1863	3/16/1937	United Kingdom	United Kingdom	male	1925.0	peace
927	502	Cecil of Chelwood, Viscount	(Lord Edgar Algernon Robert Gascoyne Cecil)	09/14/1864	11/24/1958	United Kingdom	United Kingdom	male	1937.0	peace
928	479	Alfred Hermann	Fried	11/11/1864	5/5/2021	Austria	Austria	male	1911.0	peace
929	507	John Raleigh	Mott	05/25/1865	1/31/1955	USA	USA	male	1946.0	peace
930	489	Charles Gates	Dawes	08/27/1865	4/23/1951	USA	USA	male	1925.0	peace
931	495	Lars Olof Jonathan (Nathan)	S_derblom	01/15/1866	7/12/1931	Sweden	Sweden	male	1930.0	peace
932	486	Christian Lous	Lange	09/17/1869	12/11/1938	Norway	Norway	male	1921.0	peace
933	505	Cordell	Hull	10/02/1871	7/23/1955	USA	USA	male	1945.0	peace
934	498	Sir Norman	Angell (Ralph Lane)	12/26/1872	10/7/1967	United Kingdom	United Kingdom	male	1933.0	peace
935	513	Albert	Schweitzer	01/14/1875	9/4/1965	Germany (now France)	Gabon	male	1952.0	peace
936	491	Gustav	Stresemann	05/10/1878	10/3/2029	Germany	Germany	male	1926.0	peace
937	501	Carlos	Saavedra Lamas	11/01/1878	5/5/1959	Argentina	Argentina	male	1936.0	peace
938	512	L_on	Jouhaux	07/01/1879	4/28/1954	France	France	male	1951.0	peace
939	510	Lord (John)	Boyd Orr of Brechin	09/23/1880	6/25/1971	Scotland	Scotland	male	1949.0	peace
940	514	George Catlett	Marshall	12/31/1880	10/16/1959	USA	USA	male	1953.0	peace
941	526	Ren_	Cassin	10/05/1887	2/20/1976	France	France	male	1968.0	peace
942	500	Carl	von Ossietzky	10/03/1889	5/4/1938	Germany	Germany	male	1935.0	peace
943	518	Philip J.	Noel-Baker	11/01/1889	10/8/1982	United Kingdom	United Kingdom	male	1959.0	peace
944	516	Lester Bowles	Pearson	04/23/1897	12/27/1972	Canada	Canada	male	1957.0	peace
945	519	Albert John	Lutuli	00/00/1898	7/21/1967	Southern Rhodesia (now Zimbabwe)	South Africa	male	1960.0	peace
